body,title,url
"Puerto Rico se posa hoy en un punto de inflexión que definirá su futuro. Esta semana, una jueza federal en Estados Unidos falló a favor de un plan que cancela miles de millones de dólares en deuda gubernamental, ofreciéndole al Estado libre asociado un respiro. El acuerdo también generó ganancias millonarias a fondos en Wall Street y comprometió las pensiones de trabajadores del Gobierno. Inmersa en una crisis económica desde hace 16 años, la isla ahora puede pasar el trago amargo para empezar un nuevo capítulo o repetir los errores del pasado.",Borrón y cuenta nueva para Puerto Rico,https://elpais.com/internacional/2022-01-22/borron-y-cuenta-nueva-para-puerto-rico.html
"La inteligencia artificial (IA), la tecnología que hace posible las aplicaciones informáticas más complejas que manejamos en la actualidad, requiere el procesamiento de cantidades ingentes de datos y mucha capacidad de cálculo. Meta (la empresa antes denominada Facebook) ha anunciado este lunes que a mediados de año entrará en funcionamiento un nuevo superordenador, el AI Research SuperCluster (RSC), especialmente pensado para contribuir al desarrollo de la IA. Desde la compañía subrayan que su cometido será crear modelos más exactos para los sistemas de aplicaciones ya existentes, pero también “desarrollar las tecnologías fundacionales con las que alimentaremos el metaverso”.",Meta ultima un superordenador para impulsar el metaverso de Mark Zuckerberg,https://elpais.com/tecnologia/2022-01-24/meta-anuncia-el-lanzamiento-de-un-superordenador-para-impulsar-el-metaverso-de-mark-zuckerberg.html
"A menudo hablamos de destinar fondos a la investigación del espacio y de cómo esto nos ayuda a entender fenómenos para los cuales todavía no tenemos aquí abajo una comprensión completa. Hay muchos ejemplos de un quid pro quo (algo a cambio de algo) que a veces se manifiesta de un modo más obvio que otras. Para mí uno de los más paradigmáticos se encuentra en el estudio de Venus. Aquí al lado, nada más salir de nuestro planeta tenemos un mundo infernal, cubierto perpetuamente de nubes, hostil a la vida y sin agua. El cadáver empalado de un mundo hermano, gemelo al nuestro, pero de colinas suavemente onduladas donde hubiesen podido correr los Hobbits, pero que con su atmósfera gruesa y sus gotitas de ácido sulfúrico deja poco margen para el juego de la vida. El pasado de Venus tiene nombre y apellidos, se llama “Efecto Invernadero” y siempre he pensado que es como esos cuerpos decapitados que se colocaban a las puertas de las ciudades conquistadas para advertir de lo que eran capaces de hacer los vencedores. Ahí está, nada más salir a la izquierda, en dirección al Sol. Debería ser una buena llamada de atención para prevenir nuestra catástrofe. Esa a la que estamos abocados de cabeza si no cambiamos el modo en el que abordamos la emisión de gases de efecto invernadero a la atmósfera en nuestro planeta. No queda tiempo. Hagamos algo.",Sobre cadáveres en el vecindario y tormentas perfectas,https://elpais.com/ciencia/vacio-cosmico/2022-01-24/sobre-cadaveres-en-el-vecindario-y-tormentas-perfectas.html
"Todos los días a las 6.00 horas, Virginia toma el primero de tres autobuses para llegar al trabajo. Cada vez que cambia de uno a otro, observa cómo el humo gris se cuela entre los pasajeros que esperan a subir. Millones de personas como ella, dependen del transporte público en América Latina y el Caribe tanto para sus actividades laborales, como para realizar trayectos básicos al centro de salud o al supermercado.",El transporte que suma kilómetros y resta contaminación,https://elpais.com/america/economia/termometro-social-de-america/2021-12-26/el-transporte-que-suma-kilometros-y-resta-contaminacion.html
"At 93 years of age, Noam Chomsky still writes, gives lectures and interviews, and stands out front for what he believes is right. He is part of the European progressive movement Diem25, and has raised alarms about the risks of climate change while becoming the scourge of Trumpism. He is also the father of modern linguistics, having established the theory of generative grammar in the 1950s. A prolific author, renowned philosopher and incorrigible activist, he was arrested for opposing the Vietnam War, blacklisted by Richard Nixon and supported the publication of the Pentagon Papers. More recently, he urged Americans to vote for Joe Biden in the 2020 elections. Since 2017, he has lived in Tucson, Arizona, and spoke to EL PAÍS by video call from his home. The professor’s gray hair appeared on the screen at the precise time, and while the years have weakened his voice, his thoughts remain as sharp as ever.",Noam Chomsky: ‘American democracy is in very serious danger’,https://english.elpais.com/usa/2022-01-25/noam-chomsky-american-democracy-is-in-very-serious-danger.html
"La OTAN ha anunciado este lunes que sus aliados están poniendo sus fuerzas en “estado de alerta” y enviando buques y aviones de combate adicionales hacia el este de Europa para reforzar el flanco oriental. El anuncio llega en una semana quizá decisiva ante la escalada de tensión entre Occidente y Moscú por la acumulación de tropas rusas en la frontera de Ucrania, y mientras Washington debate con sus socios europeos los próximos pasos. Entre los países occidentales, Estados Unidos y Reino Unido ofrecen las mayores muestras de inquietud sobre una posible acción de Moscú en Kiev a corto plazo.",La OTAN pone a sus tropas en “estado de alerta” y envía barcos y aviones al este de Europa,https://elpais.com/internacional/2022-01-24/la-otan-pone-a-sus-tropas-en-estado-de-alerta-y-envia-barcos-y-aviones-al-este.html
"La infanta Cristina e Iñaki Urdangarin han decidido “de común acuerdo, interrumpir su relación matrimonial”, según aseguran ambos en un comunicado remitido a la agencia Efe y en el que subrayan que el compromiso con sus cuatro hijos “permanece intacto”. La decisión se produce después de que la pasada semana se conociera la relación del exduque de Palma con otra mujer. El próximo 4 de octubre, la hermana del Rey y Urdangarin cumplirían 25 años de matrimonio.",La infanta Cristina e Iñaki Urdangarin deciden “interrumpir su relación matrimonial”,https://elpais.com/espana/2022-01-24/la-infanta-cristina-y-urdangarin-deciden-interrumpir-su-relacion-matrimonial.html
"Hasta el último momento, la Policía Metropolitana de Londres (la Met, o New Scotland Yard, como se conoce su sede) se había resistido a entrar en el escándalo de las fiestas prohibidas en Downing Street durante el confinamiento. En parte con la excusa de mantener la regla de no investigar infracciones en la pandemia de modo retrospectivo. En parte por esperar a las conclusiones de Sue Gray, la alta funcionaria que ha tomado las riendas de la investigación interna. Pero sobre todo, por el tremendo impacto político que tendría revestir de sospecha criminal una crisis política de tal magnitud. Hasta este martes. ",La policía de Londres estrecha el cerco a Boris Johnson al investigar las fiestas prohibidas en Downing Street,https://elpais.com/internacional/2022-01-25/la-policia-de-londres-estrecha-el-cerco-a-boris-johnson-al-investigar-las-fiestas-prohibidas-en-downing-street.html
"En la pantalla del ordenador se lee: “Taller menstrual”. Son las 18.30 de un martes de diciembre. Yaiza Cristóbal, arquitecta de 28 años, acaba de terminar su jornada laboral. Se conecta desde casa a esta reunión de Zoom que organiza gratuitamente el Ayuntamiento de Madrid. Las asistentes abren sus cámaras y aparecen Ifara, María, Noelia… Todas están entre la veintena y la treintena. No se conocen y esa será la primera vez que escuchen sus voces: “Estoy aquí porque he empezado a usar la copa menstrual y me ha cambiado la vida. Quiero saber más sobre menstruación sostenible”, dice Noelia. “A mí me han diagnosticado endometriosis. Han tardado años y ni siquiera había oído hablar de esa enfermedad. Me he sentido desinformada y desamparada”, susurra Ifara. Es el turno de Yaiza: “Mi primer día de regla sangro una burrada, me recetan la píldora y me sienta fatal. Así que he decidido que es hora de conocer más sobre mi ciclo”.",La nueva revolución menstrual,https://elpais.com/eps/2022-01-23/la-nueva-revolucion-menstrual.html
"Alfonso Herrera (Ciudad de México, 38 años) no se cansa de los aeropuertos. Son sus lugares favoritos en el mundo. “Mucha gente los considera ‘no-lugares’ porque son sitios de transición, pero a mí me llenan de nostalgia, en ellos podemos hacer absolutamente todo: comer, viajar y descansar”, cuenta en una videollamada con ICON. Y no es para menos: un avión es un guiño a la vida que pudo haber tenido. Antes de debutar en la pantalla grande con Amarte Duele (2002), una de las películas mexicanas más taquilleras de la historia, el joven Alfonso tenía todo listo para viajar a San Antonio, Texas y convertirse en piloto de aviación. Sin embargo, unos días antes de eso, en el taller de teatro del instituto lo invitaron a hacer un casting para ua película y decidió presentarse por mera curiosidad.","Alfonso Herrera, la estrella emergente que se niega a alejarse de México: “Todo sale mejor si te diviertes” ",https://elpais.com/icon/cultura/2022-01-24/alfonso-herrera-la-estrella-emergente-que-se-niega-a-alejarse-de-mexico-todo-sale-mejor-si-te-diviertes.html
"Asegura Emanuel (nombre ficticio) que es inocente. Que antiguos enemigos de su familia lo orquestaron todo para que él acabara en la cárcel. Que el cargo por el que fue declarado culpable, abuso sexual a una menor, le parece abominable. Y que le resulta una injusticia manifiesta su condena: 14 años encerrado en la prisión de Pademba, el correccional central de Freetown –y un infierno en la tierra– situado en la capital de Sierra Leona, país africano de apenas ocho millones de habitantes y uno de los más pobres del mundo. “Mi casa estaba abierta para todo el mundo siempre. Por eso vieron a la chica varias veces entrar allí. Pero yo no hice nada malo. Fue una trampa, una venganza”, justifica.",El país donde las violaciones de niñas se convirtieron en algo natural,https://elpais.com/planeta-futuro/2022-01-25/el-pais-donde-las-violaciones-de-ninas-se-convirtieron-en-algo-natural.html
"No es fácil contar cómo se investiga en matemáticas. El famoso consejo de Albert Einstein –que, si no sabes explicárselo a tu abuela en unos minutos, es que tú tampoco lo entiendes– es difícil de aplicar; las abuelas deberían haber estudiado previamente muchas matemáticas solo para conocer los objetos –abstractos, sin aparente relación con el mundo real– sobre los que se trabaja. Por ejemplo, Cédric Villani, uno de los matemáticos más famosos de nuestro tiempo tras ganar la Medalla Fields, trató de explicar su trabajo a una mujer que, tras un concierto, lo recogió en su coche y lo llevó a su casa, al verlo hacer autostop cerca de Lyon: “He desarrollado una teoría sintética de minoración de la curvatura de Ricci en los espacios métricos medibles separables, completos y localmente compactos”. “¡Guau! ¿Y para qué sirve?”, fue la respuesta de la conductora",Las vidas detrás de los teoremas,https://elpais.com/ciencia/cafe-y-teoremas/2022-01-22/las-vidas-detras-de-los-teoremas.html
"Como puede ver en el vídeo que acompaña esta noticia, las tensiones entre Rusia y Ucrania comienzan en 1991, tras la disolución de la Unión Soviética, cuando sus territorios se transformaron en repúblicas independientes. Los mapas que incorpora este vídeo explicativo reflejan la posición estratégica de este país, frontera entre dos mundos. Si Ucrania refuerza su alianza con la OTAN o la Unión Europea, Rusia perdería la influencia sobre el país. Si Kiev se acerca a Moscú, Europa perderá una posibilidad de influencia en el este del continente. La OTAN, hasta ahora, no ha abierto la puerta a Ucrania. El proceso de admisión en la organización, en cualquier caso, es largo y complejo y no solo depende de la voluntad del país, que aspira a su incorporación, mientras que Moscú no lo desea.",¿Cuál es el origen de la guerra de Ucrania?,https://elpais.com/internacional/2022-01-25/estos-son-los-motivos-por-los-que-rusia-quiere-invadir-ucrania.html
"Las bacterias, los organismos más abundantes del planeta y responsables desde de generar la placa dental hasta de mantener la fertilidad de la tierra, tienen apariencia simple y un tamaño insignificante a escala humana (entre 0,5 y 5 micrómetros de longitud). Sin embargo, estos microorganismos, capaces de desarrollar resistencia a los antibióticos y suponer una amenaza para millones de personas, son, según la microbióloga Marta Pulido-Sánchez, de la Universidad Pablo de Olvide (UPO) y del Centro Andaluz de Biología del Desarrollo (CABD), “una auténtica máquina molecular”. Comprenderla abre la puerta a desarrollos tecnológicos y a tratamientos para favorecerla, cuando es beneficiosa, o limitarla, cuando no. Un equipo de la UPO y el CABD ha desvelado uno de los mecanismos fundamentales de las bacterias para colonizar espacios: los flagelos, una estructura que las convierte en uno de los seres vivos más rápidos del mundo, ya que pueden recorrer en un solo segundo el espacio equivalente a 100 veces su longitud. Como si una persona de 1,70 metros se moviera a unos 600 kilómetros por hora.",La sofisticada arma de las bacterias para figurar entre los seres vivos más rápidos del mundo,https://elpais.com/ciencia/2022-01-25/la-sofisticada-arma-de-las-bacterias-para-figurar-entre-los-seres-vivos-mas-rapidos-del-mundo.html
"En 1843, la artista y botánica Anna Atkins inició la publicación de Photographs of British Algae: Cyanotype Impressions (1843-53), una serie de fascículos que, a lo largo de un decenio, dieron forma al que hoy es reconocido como el primer libro impreso e ilustrado con fotografías. La autora británica se adelantó ocho meses a la publicación de The Pencil of Nature, del polímata William Henry Fox Talbot, quien hasta la última década de los ochenta ha figurado como el primer autor de lo que hoy describiríamos como un fotolibro. Sin embargo, durante más de un siglo la fotógrafa permaneció en la oscuridad (con frecuencia sus iniciales, A. A., llegaron a ser interpretadas como Amateur Anónimo) y, probablemente, allí hubiera seguido de no ser por las investigaciones llevadas a cabo por el historiador Larry J. Schaaf, que aparte de rescatar la figura de la autora, en 2015 pudo confirmar que The Quillian Leaf , una de las primeras imágenes fotográficas que se conservan, atribuida hasta entonces, y de nuevo, a Fox Talbot, era obra de otra mujer, Sarah Anne Bright. Los comienzos de la historia de este influyente medio que cambiaría la mirada del mundo quedaban reescritos.",Mujeres que reescriben la historia (de la fotografía),https://elpais.com/babelia/2022-01-21/mujeres-que-reescriben-la-historia-de-la-fotografia.html
"Sara es una adolescente obesa. Baja a la piscina fluvial de su pueblo extremeño durante el mediodía, cuando sabe que no se cruzará con nadie, a salvo de las burlas de otras chicas —alguna incluso antigua amiga—, del escarnio y la mofa por su cuerpo con que la acosan en cuanto pisa la calle. Pero esa tarde ellas, que esperan instigarla con una broma salvaje, la están esperando. Ellas, y un desconocido cuyos pasos asesinos se cruzan para bien y para mal con la vida demolida de Sara. Así arrancaba Cerdita (2018), el corto con el que Carlota Pereda (Madrid, 47 años) ganó el Goya en 2019, entre 77 premios en multitud de festivales. Anoche, convertido en un largo homónimo, se estrenó en el festival de Sundance, en la sección Midnight. “Por culpa de la ómicron todo lo estamos viviendo a distancia”, confiesa Pereda, “pero es igual de emocionante, porque los programadores se han volcado en atenciones virtuales”. Tal vez porque, como define su directora, “Cerdita es una oda a lo diferente, con una protagonista que no es delgada ni especialmente buena. Sara es, sencillamente, humana”.","‘Cerdita’, una película sobre el acoso a las adolescentes obesas y una oda a la diferencia ",https://elpais.com/cultura/2022-01-25/cerdita-una-pelicula-sobre-el-acoso-a-las-adolescentes-obesas-y-una-oda-a-la-diferencia.html
"El gran teatro para la elección del presidente de la República de Italia se dio por inaugurado este lunes a las 15.00 con los primeros parlamentarios depositando su voto en la cámara de diputados. La mayoría lo hizo en blanco, como ordenaron los partidos, para poder ganar algo de tiempo en una complicada negociación que deberá resolver el nombre del nuevo inquilino del Quirinal. Pero, probablemente, también el del nuevo primer ministro. La elección de Mario Draghi, que ayer se reunió con Matteo Salvini para tratar este asunto, obliga a pensar también en alguien que le sustituya en el Palacio Chigi, sede del Gobierno. Un doble cambio de guardia que nunca antes había sucedido en la historia de la República y que está obligando a los partidos a negociar a contrarreloj. Ayer hubo fumata negra en este gran cónclave laico. Y nadie espera que pueda ser blanca, como mínimo, antes del jueves.",Draghi abre su campaña para presidir la República de Italia,https://elpais.com/internacional/2022-01-25/draghi-abre-su-campana-para-presidir-la-republica.html
"After 210 days spent in Nicaragua’s most notorious prison, 70-year-old Violeta Granera has lost several teeth because the meager food she is given is so hard. The opposition leader’s face is covered with red spots due to a lack of sunlight, and the cold makes her captivity even harder. On the concrete slab that serves as a bed, no sheets and no blanket are to be found.","El Chipote, the dungeon for Nicaragua’s political prisoners",https://english.elpais.com/usa/2022-01-14/el-chipote-the-dungeon-for-nicaraguas-political-prisoners.html
"Una semana ha tardado la Fiscalía de Chihuahua en encontrar a los presuntos culpables del doble feminicidio de Tania y Nohemí en Ciudad Juárez. Se trataría de Jaqueline Isela C., de 25 años, y David R., de 24 años, quienes han sido arrestados y puestos a disposición judicial. El asesinato de las mujeres, quienes eran pareja sentimental, horrorizó a una población habituada a la violencia. Los cuerpos de las chicas, de 28 años, aparecieron desmembrados en la carretera Juárez-Porvenir, a las afueras de la ciudad fronteriza en la mañana del pasado domingo. La Fiscalía no ha adelantado el posible móvil del crimen, pero insiste en que no se trata de “un crimen de odio” debido a su orientación sexual.",Detenidos dos presuntos culpables del doble feminicidio de Nohemí y Tania en Ciudad Juárez,https://elpais.com/mexico/2022-01-25/detenidos-dos-presuntos-culpables-del-doble-feminicidio-de-tania-y-nohemi-en-ciudad-juarez.html
"El gobernador de Puerto Rico, Pedro Pierlusi, ha encuadrado este lunes en “la libertad de expresión” el derribo de la estatua de Juan Ponce de León, el conquistador y primer gobernador de la isla caribeña bajo la Corona española. El ataque al monumento se produjo pocas horas antes de la llegada de Felipe VI para conmemorar el 500 aniversario de la fundación de San Juan, capital y principal ciudad de Puerto Rico, y fue reivindicado por las autodenominadas Fuerzas Libertarias de Borikén, nombre con el que llamaban a la isla los indígenas taínos antes de la colonización española, en protesta por la visita del rey de España.",El gobernador de Puerto Rico encuadra en la “libertad de expresión” el derribo de la estatua de Juan Ponce de León,https://elpais.com/espana/2022-01-25/el-gobernador-de-puerto-rico-encuadra-en-la-libertad-de-expresion-el-derribo-de-la-estatua-de-ponce-de-leon.html
"Comencé a rellenar libretas a eso de los dieciocho años. Cuadernos de todo y de nada donde, con caligrafía minuciosa y pulcra, copiaba poemas, párrafos de novelas que me habían deslumbrado y letras de canciones, pegaba recortes de periódico, hacía algún collage o dibujo espantosos y sobre todo me contaba a mí misma mis desvaríos románticos y la fiebre de una vocación atroz que me fustigaba con un látigo de siete colas: tenía terror a la escritura. En el fondo, los primeros años son el inventario de un vacío.",‘Cinco inviernos’: el ocaso del comunismo en Rusia,https://elpais.com/babelia/2022-01-21/cinco-inviernos-el-ocaso-del-comunismo-en-rusia.html
"Imagine that one day you come back from a walk and you can’t open the door of your house. You try and try, but your key won’t turn. You try to ring the doorbell but a machine responds, telling you that you have breached the contract conditions and you cannot enter. “What conditions?” you ask yourself, but the machine doesn’t explain. It refers you to a legal page without explaining what you have done or giving you the option to respond. You don’t get to go home and collect your belongings or say goodbye to the neighbors. You can never enter that building again.",Banned for life: Why users are being kicked off Tinder and Fortnite without explanation,https://english.elpais.com/usa/2022-01-24/banned-for-life-why-users-are-being-kicked-off-tinder-and-fortnite-without-explanation.html
"El valle de Hushé es una región de Baltistán situada a unos 3.000 metros de altura, de difícil acceso y rodeada por varios de los picos más altos del mundo. Además de tener que lidiar con todos los problemas de un lugar en desarrollo, este lugar tiene una dificultad aún mayor: es un área de conflicto entre India, Pakistán y China, desatendida por el Gobierno de Pakistán, al que pertenece. Esta situación dificulta el progreso de la población del valle, que también se ve afectada por problemas de salud y pobreza extrema. Un contexto donde, además, las mujeres no tienen reconocidos los derechos básicos.",Los gorros que empoderan a las mujeres de Baltistán,https://elpais.com/planeta-futuro/3500-millones/2022-01-25/los-gorros-que-empoderan-a-las-mujeres-de-baltistan.html
